release_date,region,issue,epiweek,lag,num_ili,num_patients,num_providers,num_age_0,num_age_1,num_age_2,num_age_3,num_age_4,num_age_5,wili,ili,date,location,location_name
2023-10-06,ME,202339,202231,60,101,16298,48,,,,,,,0.619708,0.619708,2022-08-06,23,Maine
2023-10-06,MI,202339,202231,60,562,87967,153,,,,,,,0.638876,0.638876,2022-08-06,26,Michigan
2023-10-06,MN,202339,202231,60,224,30595,69,,,,,,,0.732146,0.732146,2022-08-06,27,Minnesota
2023-10-06,MO,202339,202231,60,247,27761,41,,,,,,,0.889737,0.889737,2022-08-06,29,Missouri
2023-10-06,MS,202339,202231,60,269,12100,30,,,,,,,2.22314,2.22314,2022-08-06,28,Mississippi
2023-10-06,MT,202339,202231,60,40,7711,28,,,,,,,0.518739,0.518739,2022-08-06,30,Montana
2023-10-06,US,202339,202231,60,29647,1958644,3346,8661.0,7477.0,,7297.0,3105.0,3107.0,1.52259,1.51365,2022-08-06,US,US
2023-10-06,NC,202339,202231,60,1127,89762,126,,,,,,,1.25554,1.25554,2022-08-06,37,North Carolina
2023-10-06,ND,202339,202231,60,45,3368,9,,,,,,,1.3361,1.3361,2022-08-06,38,North Dakota
2023-10-06,NE,202339,202231,60,236,14167,70,,,,,,,1.66584,1.66584,2022-08-06,31,Nebraska
2023-10-06,NH,202339,202231,60,2,758,9,,,,,,,0.263852,0.263852,2022-08-06,33,New Hampshire
2023-10-06,NJ,202339,202231,60,813,28979,32,,,,,,,2.80548,2.80548,2022-08-06,34,New Jersey
2023-10-06,NM,202339,202231,60,496,21312,36,,,,,,,2.32733,2.32733,2022-08-06,35,New Mexico
2023-10-06,NV,202339,202231,60,134,10349,24,,,,,,,1.29481,1.29481,2022-08-06,32,Nevada
2023-10-06,OH,202339,202231,60,790,40076,77,,,,,,,1.97125,1.97125,2022-08-06,39,Ohio
2023-10-06,OK,202339,202231,60,108,16546,34,,,,,,,0.652726,0.652726,2022-08-06,40,Oklahoma
2023-10-06,OR,202339,202231,60,288,40794,88,,,,,,,0.705986,0.705986,2022-08-06,41,Oregon
2023-10-06,PA,202339,202231,60,532,65357,95,,,,,,,0.813991,0.813991,2022-08-06,42,Pennsylvania
2023-10-06,RI,202339,202231,60,56,12347,24,,,,,,,0.453551,0.453551,2022-08-06,44,Rhode Island
2023-10-06,SC,202339,202231,60,374,48056,39,,,,,,,0.778259,0.778259,2022-08-06,45,South Carolina
2023-10-06,SD,202339,202231,60,32,8766,30,,,,,,,0.365047,0.365047,2022-08-06,46,South Dakota
2023-10-06,TN,202339,202231,60,439,33596,105,,,,,,,1.3067,1.3067,2022-08-06,47,Tennessee
2023-10-06,TX,202339,202231,60,956,49122,53,,,,,,,1.94617,1.94617,2022-08-06,48,Texas
2023-10-06,UT,202339,202231,60,211,17101,47,,,,,,,1.23385,1.23385,2022-08-06,49,Utah
2023-10-06,VA,202339,202231,60,2179,108958,168,,,,,,,1.99985,1.99985,2022-08-06,51,Virginia
2023-10-06,VT,202339,202231,60,21,5129,11,,,,,,,0.409437,0.409437,2022-08-06,50,Vermont
2023-10-06,WA,202339,202231,60,337,35668,66,,,,,,,0.944824,0.944824,2022-08-06,53,Washington
2023-10-06,WI,202339,202231,60,117,21072,34,,,,,,,0.555239,0.555239,2022-08-06,55,Wisconsin
2023-10-06,WV,202339,202231,60,55,8770,27,,,,,,,0.627138,0.627138,2022-08-06,54,West Virginia
2023-10-06,WY,202339,202231,60,16,2115,9,,,,,,,0.756501,0.756501,2022-08-06,56,Wyoming
2023-10-06,AK,202339,202232,59,47,4140,12,,,,,,,1.13527,1.13527,2022-08-13,02,Alaska
2023-10-06,AL,202339,202232,59,791,53511,104,,,,,,,1.4782,1.4782,2022-08-13,01,Alabama
2023-10-06,AR,202339,202232,59,119,13445,42,,,,,,,0.885087,0.885087,2022-08-13,05,Arkansas
2023-10-06,AZ,202339,202232,59,76,9877,27,,,,,,,0.769464,0.769464,2022-08-13,04,Arizona
2023-10-06,CA,202339,202232,59,1534,114864,144,,,,,,,1.33549,1.33549,2022-08-13,06,California
2023-10-06,CO,202339,202232,59,408,44861,82,,,,,,,0.909476,0.909476,2022-08-13,08,Colorado
2023-10-06,CT,202339,202232,59,528,44313,70,,,,,,,1.19152,1.19152,2022-08-13,09,Connecticut
2023-10-06,DC,202339,202232,59,221,5743,4,,,,,,,3.84816,3.84816,2022-08-13,11,District of Columbia
2023-10-06,DE,202339,202232,59,65,8920,14,,,,,,,0.7287,0.7287,2022-08-13,10,Delaware
2023-10-06,FL,202339,202232,59,5884,233832,357,,,,,,,2.51634,2.51634,2022-08-13,12,Florida
2023-10-06,GA,202339,202232,59,2539,84392,105,,,,,,,3.00858,3.00858,2022-08-13,13,Georgia
2023-10-06,HI,202339,202232,59,45,2772,20,,,,,,,1.62338,1.62338,2022-08-13,15,Hawaii
2023-10-06,IA,202339,202232,59,30,3793,14,,,,,,,0.790931,0.790931,2022-08-13,19,Iowa
2023-10-06,ID,202339,202232,59,47,9043,29,,,,,,,0.519739,0.519739,2022-08-13,16,Idaho
2023-10-06,IL,202339,202232,59,1066,69665,172,,,,,,,1.53018,1.53018,2022-08-13,17,Illinois
2023-10-06,IN,202339,202232,59,449,31599,100,,,,,,,1.42093,1.42093,2022-08-13,18,Indiana
2023-10-06,KS,202339,202232,59,94,9239,13,,,,,,,1.01743,1.01743,2022-08-13,20,Kansas
2023-10-06,KY,202339,202232,59,418,35084,70,,,,,,,1.19143,1.19143,2022-08-13,21,Kentucky
2023-10-06,LA,202339,202232,59,463,42034,87,,,,,,,1.10149,1.10149,2022-08-13,22,Louisiana
2023-10-06,MA,202339,202232,59,554,69166,75,,,,,,,0.800972,0.800972,2022-08-13,25,Massachusetts
2023-10-06,MD,202339,202232,59,627,42375,57,,,,,,,1.47965,1.47965,2022-08-13,24,Maryland
2023-10-06,ME,202339,202232,59,101,16017,47,,,,,,,0.63058,0.63058,2022-08-13,23,Maine
2023-10-06,MI,202339,202232,59,563,87848,151,,,,,,,0.64088,0.64088,2022-08-13,26,Michigan
2023-10-06,MN,202339,202232,59,221,30660,69,,,,,,,0.720809,0.720809,2022-08-13,27,Minnesota
2023-10-06,MO,202339,202232,59,243,27807,41,,,,,,,0.873881,0.873881,2022-08-13,29,Missouri
2023-10-06,MS,202339,202232,59,266,12865,31,,,,,,,2.06763,2.06763,2022-08-13,28,Mississippi
2023-10-06,MT,202339,202232,59,57,7894,28,,,,,,,0.722067,0.722067,2022-08-13,30,Montana
2023-10-06,US,202339,202232,59,28923,1910699,3285,8392.0,7907.0,,6892.0,2828.0,2904.0,1.50755,1.51374,2022-08-13,US,US
2023-10-06,NC,202339,202232,59,986,88222,128,,,,,,,1.11764,1.11764,2022-08-13,37,North Carolina
2023-10-06,ND,202339,202232,59,27,3315,9,,,,,,,0.81448,0.81448,2022-08-13,38,North Dakota
2023-10-06,NE,202339,202232,59,201,14297,70,,,,,,,1.40589,1.40589,2022-08-13,31,Nebraska
2023-10-06,NH,202339,202232,59,0,649,9,,,,,,,0.0,0.0,2022-08-13,33,New Hampshire
2023-10-06,NJ,202339,202232,59,799,29202,32,,,,,,,2.73611,2.73611,2022-08-13,34,New Jersey
2023-10-06,NM,202339,202232,59,583,21512,35,,,,,,,2.71012,2.71012,2022-08-13,35,New Mexico
2023-10-06,NV,202339,202232,59,125,10473,23,,,,,,,1.19355,1.19355,2022-08-13,32,Nevada
2023-10-06,OH,202339,202232,59,759,40257,77,,,,,,,1.88539,1.88539,2022-08-13,39,Ohio
2023-10-06,OK,202339,202232,59,105,16639,34,,,,,,,0.631048,0.631048,2022-08-13,40,Oklahoma
2023-10-06,OR,202339,202232,59,255,39931,88,,,,,,,0.638602,0.638602,2022-08-13,41,Oregon
2023-10-06,PA,202339,202232,59,511,65773,95,,,,,,,0.776915,0.776915,2022-08-13,42,Pennsylvania
2023-10-06,RI,202339,202232,59,52,12958,26,,,,,,,0.401296,0.401296,2022-08-13,44,Rhode Island
2023-10-06,SC,202339,202232,59,348,29426,40,,,,,,,1.18263,1.18263,2022-08-13,45,South Carolina
2023-10-06,SD,202339,202232,59,30,9365,31,,,,,,,0.320342,0.320342,2022-08-13,46,South Dakota
2023-10-06,TN,202339,202232,59,484,32130,48,,,,,,,1.50638,1.50638,2022-08-13,47,Tennessee
2023-10-06,TX,202339,202232,59,892,48530,53,,,,,,,1.83804,1.83804,2022-08-13,48,Texas
2023-10-06,UT,202339,202232,59,240,17328,47,,,,,,,1.38504,1.38504,2022-08-13,49,Utah
2023-10-06,VA,202339,202232,59,2094,109020,168,,,,,,,1.92075,1.92075,2022-08-13,51,Virginia
2023-10-06,VT,202339,202232,59,8,2911,11,,,,,,,0.27482,0.27482,2022-08-13,50,Vermont
2023-10-06,WA,202339,202232,59,315,35333,66,,,,,,,0.891518,0.891518,2022-08-13,53,Washington
2023-10-06,WI,202339,202232,59,125,20925,34,,,,,,,0.597372,0.597372,2022-08-13,55,Wisconsin
2023-10-06,WV,202339,202232,59,51,8832,27,,,,,,,0.577446,0.577446,2022-08-13,54,West Virginia
2023-10-06,WY,202339,202232,59,22,2134,9,,,,,,,1.03093,1.03093,2022-08-13,56,Wyoming
2023-10-06,AK,202339,202233,58,46,4090,12,,,,,,,1.12469,1.12469,2022-08-20,02,Alaska
2023-10-06,AL,202339,202233,58,979,57855,105,,,,,,,1.69216,1.69216,2022-08-20,01,Alabama
2023-10-06,AR,202339,202233,58,126,14013,43,,,,,,,0.899165,0.899165,2022-08-20,05,Arkansas
2023-10-06,AZ,202339,202233,58,106,10429,28,,,,,,,1.0164,1.0164,2022-08-20,04,Arizona
2023-10-06,CA,202339,202233,58,1623,117842,144,,,,,,,1.37727,1.37727,2022-08-20,06,California
2023-10-06,CO,202339,202233,58,439,44046,82,,,,,,,0.996685,0.996685,2022-08-20,08,Colorado
2023-10-06,CT,202339,202233,58,492,42943,70,,,,,,,1.1457,1.1457,2022-08-20,09,Connecticut
2023-10-06,DC,202339,202233,58,212,5749,4,,,,,,,3.6876,3.6876,2022-08-20,11,District of Columbia
2023-10-06,DE,202339,202233,58,52,9085,14,,,,,,,0.572372,0.572372,2022-08-20,10,Delaware
2023-10-06,FL,202339,202233,58,6292,237892,357,,,,,,,2.6449,2.6449,2022-08-20,12,Florida
2023-10-06,GA,202339,202233,58,3323,85588,104,,,,,,,3.88255,3.88255,2022-08-20,13,Georgia
2023-10-06,HI,202339,202233,58,44,1967,15,,,,,,,2.23691,2.23691,2022-08-20,15,Hawaii
2023-10-06,IA,202339,202233,58,27,4482,15,,,,,,,0.60241,0.60241,2022-08-20,19,Iowa
2023-10-06,ID,202339,202233,58,44,9009,30,,,,,,,0.4884,0.4884,2022-08-20,16,Idaho
2023-10-06,IL,202339,202233,58,974,67705,169,,,,,,,1.43859,1.43859,2022-08-20,17,Illinois
2023-10-06,IN,202339,202233,58,877,58267,99,,,,,,,1.50514,1.50514,2022-08-20,18,Indiana
2023-10-06,KS,202339,202233,58,83,8992,12,,,,,,,0.923043,0.923043,2022-08-20,20,Kansas
2023-10-06,KY,202339,202233,58,608,35968,71,,,,,,,1.69039,1.69039,2022-08-20,21,Kentucky
2023-10-06,LA,202339,202233,58,542,44609,87,,,,,,,1.215,1.215,2022-08-20,22,Louisiana
2023-10-06,MA,202339,202233,58,544,66635,73,,,,,,,0.816388,0.816388,2022-08-20,25,Massachusetts
2023-10-06,MD,202339,202233,58,615,41806,57,,,,,,,1.47108,1.47108,2022-08-20,24,Maryland
2023-10-06,ME,202339,202233,58,115,15687,47,,,,,,,0.733091,0.733091,2022-08-20,23,Maine
2023-10-06,MI,202339,202233,58,543,87732,153,,,,,,,0.61893,0.61893,2022-08-20,26,Michigan
2023-10-06,MN,202339,202233,58,202,30551,69,,,,,,,0.661189,0.661189,2022-08-20,27,Minnesota
2023-10-06,MO,202339,202233,58,250,27092,41,,,,,,,0.922782,0.922782,2022-08-20,29,Missouri
2023-10-06,MS,202339,202233,58,357,13562,31,,,,,,,2.63236,2.63236,2022-08-20,28,Mississippi
2023-10-06,MT,202339,202233,58,47,7571,28,,,,,,,0.62079,0.62079,2022-08-20,30,Montana
2023-10-06,US,202339,202233,58,31572,1949974,3329,9479.0,9934.0,,6659.0,2819.0,2681.0,1.60507,1.6191,2022-08-20,US,US
2023-10-06,NC,202339,202233,58,1020,87128,126,,,,,,,1.17069,1.17069,2022-08-20,37,North Carolina
2023-10-06,ND,202339,202233,58,32,3416,9,,,,,,,0.936768,0.936768,2022-08-20,38,North Dakota
2023-10-06,NE,202339,202233,58,266,14371,70,,,,,,,1.85095,1.85095,2022-08-20,31,Nebraska
2023-10-06,NH,202339,202233,58,0,1023,10,,,,,,,0.0,0.0,2022-08-20,33,New Hampshire
2023-10-06,NJ,202339,202233,58,661,28525,33,,,,,,,2.31727,2.31727,2022-08-20,34,New Jersey
2023-10-06,NM,202339,202233,58,752,22393,34,,,,,,,3.35819,3.35819,2022-08-20,35,New Mexico
2023-10-06,NV,202339,202233,58,139,9919,22,,,,,,,1.40135,1.40135,2022-08-20,32,Nevada
2023-10-06,OH,202339,202233,58,792,39391,75,,,,,,,2.01061,2.01061,2022-08-20,39,Ohio
2023-10-06,OK,202339,202233,58,162,20284,29,,,,,,,0.798659,0.798659,2022-08-20,40,Oklahoma
2023-10-06,OR,202339,202233,58,255,39458,89,,,,,,,0.646257,0.646257,2022-08-20,41,Oregon
2023-10-06,PA,202339,202233,58,465,64987,95,,,,,,,0.715528,0.715528,2022-08-20,42,Pennsylvania
2023-10-06,RI,202339,202233,58,41,11994,24,,,,,,,0.341838,0.341838,2022-08-20,44,Rhode Island
2023-10-06,SC,202339,202233,58,310,29468,39,,,,,,,1.05199,1.05199,2022-08-20,45,South Carolina
2023-10-06,SD,202339,202233,58,57,10557,32,,,,,,,0.539926,0.539926,2022-08-20,46,South Dakota
2023-10-06,TN,202339,202233,58,637,36525,102,,,,,,,1.74401,1.74401,2022-08-20,47,Tennessee
2023-10-06,TX,202339,202233,58,1130,50453,52,,,,,,,2.23971,2.23971,2022-08-20,48,Texas
2023-10-06,UT,202339,202233,58,256,17400,47,,,,,,,1.47126,1.47126,2022-08-20,49,Utah
2023-10-06,VA,202339,202233,58,2215,108102,168,,,,,,,2.04899,2.04899,2022-08-20,51,Virginia
2023-10-06,VT,202339,202233,58,15,3014,11,,,,,,,0.497678,0.497678,2022-08-20,50,Vermont
2023-10-06,WA,202339,202233,58,316,34728,66,,,,,,,0.909929,0.909929,2022-08-20,53,Washington
2023-10-06,WI,202339,202233,58,116,20392,34,,,,,,,0.568851,0.568851,2022-08-20,55,Wisconsin
2023-10-06,WV,202339,202233,58,82,9064,30,,,,,,,0.904678,0.904678,2022-08-20,54,West Virginia
2023-10-06,WY,202339,202233,58,14,2769,11,,,,,,,0.505598,0.505598,2022-08-20,56,Wyoming
2023-10-06,AK,202339,202234,57,65,4167,12,,,,,,,1.55988,1.55988,2022-08-27,02,Alaska
2023-10-06,AL,202339,202234,57,1277,57621,105,,,,,,,2.21621,2.21621,2022-08-27,01,Alabama
2023-10-06,AR,202339,202234,57,181,14278,44,,,,,,,1.26768,1.26768,2022-08-27,05,Arkansas
2023-10-06,AZ,202339,202234,57,101,11079,27,,,,,,,0.911635,0.911635,2022-08-27,04,Arizona
2023-10-06,CA,202339,202234,57,1949,120082,141,,,,,,,1.62306,1.62306,2022-08-27,06,California
2023-10-06,CO,202339,202234,57,831,46882,82,,,,,,,1.77254,1.77254,2022-08-27,08,Colorado
2023-10-06,CT,202339,202234,57,496,43444,70,,,,,,,1.1417,1.1417,2022-08-27,09,Connecticut
2023-10-06,DC,202339,202234,57,166,4852,4,,,,,,,3.42127,3.42127,2022-08-27,11,District of Columbia
2023-10-06,DE,202339,202234,57,55,7633,9,,,,,,,0.720555,0.720555,2022-08-27,10,Delaware
2023-10-06,FL,202339,202234,57,7530,245020,356,,,,,,,3.07322,3.07322,2022-08-27,12,Florida
2023-10-06,GA,202339,202234,57,3305,87207,104,,,,,,,3.78983,3.78983,2022-08-27,13,Georgia
2023-10-06,HI,202339,202234,57,50,3171,21,,,,,,,1.57679,1.57679,2022-08-27,15,Hawaii
2023-10-06,IA,202339,202234,57,22,5100,15,,,,,,,0.431373,0.431373,2022-08-27,19,Iowa
2023-10-06,ID,202339,202234,57,76,9142,30,,,,,,,0.831328,0.831328,2022-08-27,16,Idaho
2023-10-06,IL,202339,202234,57,1290,73775,174,,,,,,,1.74856,1.74856,2022-08-27,17,Illinois
2023-10-06,IN,202339,202234,57,910,59438,99,,,,,,,1.53101,1.53101,2022-08-27,18,Indiana
2023-10-06,KS,202339,202234,57,111,10065,13,,,,,,,1.10283,1.10283,2022-08-27,20,Kansas
2023-10-06,KY,202339,202234,57,671,37400,72,,,,,,,1.79412,1.79412,2022-08-27,21,Kentucky
2023-10-06,LA,202339,202234,57,733,45080,87,,,,,,,1.626,1.626,2022-08-27,22,Louisiana
2023-10-06,MA,202339,202234,57,559,68230,75,,,,,,,0.819288,0.819288,2022-08-27,25,Massachusetts
2023-10-06,MD,202339,202234,57,552,40660,57,,,,,,,1.3576,1.3576,2022-08-27,24,Maryland
2023-10-06,ME,202339,202234,57,107,15760,47,,,,,,,0.678934,0.678934,2022-08-27,23,Maine
2023-10-06,MI,202339,202234,57,520,87473,153,,,,,,,0.594469,0.594469,2022-08-27,26,Michigan
2023-10-06,MN,202339,202234,57,216,32202,70,,,,,,,0.670766,0.670766,2022-08-27,27,Minnesota
2023-10-06,MO,202339,202234,57,245,27549,41,,,,,,,0.889324,0.889324,2022-08-27,29,Missouri
2023-10-06,MS,202339,202234,57,477,13751,30,,,,,,,3.46884,3.46884,2022-08-27,28,Mississippi
2023-10-06,MT,202339,202234,57,44,7368,28,,,,,,,0.597177,0.597177,2022-08-27,30,Montana
2023-10-06,US,202339,202234,57,35788,1977251,3318,10793.0,12593.0,,7079.0,2730.0,2593.0,1.83793,1.80999,2022-08-27,US,US
2023-10-06,NC,202339,202234,57,994,86463,125,,,,,,,1.14962,1.14962,2022-08-27,37,North Carolina
2023-10-06,ND,202339,202234,57,37,2421,9,,,,,,,1.52829,1.52829,2022-08-27,38,North Dakota
2023-10-06,NE,202339,202234,57,299,15097,70,,,,,,,1.98053,1.98053,2022-08-27,31,Nebraska
2023-10-06,NH,202339,202234,57,1,983,9,,,,,,,0.101729,0.101729,2022-08-27,33,New Hampshire
2023-10-06,NJ,202339,202234,57,671,28999,34,,,,,,,2.31387,2.31387,2022-08-27,34,New Jersey
2023-10-06,NM,202339,202234,57,940,23987,36,,,,,,,3.91879,3.91879,2022-08-27,35,New Mexico
2023-10-06,NV,202339,202234,57,136,10415,23,,,,,,,1.30581,1.30581,2022-08-27,32,Nevada
2023-10-06,OH,202339,202234,57,772,40495,77,,,,,,,1.90641,1.90641,2022-08-27,39,Ohio
2023-10-06,OK,202339,202234,57,97,17065,30,,,,,,,0.568415,0.568415,2022-08-27,40,Oklahoma
2023-10-06,OR,202339,202234,57,238,39038,78,,,,,,,0.609662,0.609662,2022-08-27,41,Oregon
2023-10-06,PA,202339,202234,57,470,66072,95,,,,,,,0.711345,0.711345,2022-08-27,42,Pennsylvania
2023-10-06,RI,202339,202234,57,63,11828,23,,,,,,,0.532634,0.532634,2022-08-27,44,Rhode Island
2023-10-06,SC,202339,202234,57,533,32671,38,,,,,,,1.63142,1.63142,2022-08-27,45,South Carolina
2023-10-06,SD,202339,202234,57,37,9842,31,,,,,,,0.37594,0.37594,2022-08-27,46,South Dakota
2023-10-06,TN,202339,202234,57,827,38029,100,,,,,,,2.17466,2.17466,2022-08-27,47,Tennessee
2023-10-06,TX,202339,202234,57,1811,53420,51,,,,,,,3.39012,3.39012,2022-08-27,48,Texas
2023-10-06,UT,202339,202234,57,337,17979,46,,,,,,,1.87441,1.87441,2022-08-27,49,Utah
2023-10-06,VA,202339,202234,57,2306,110216,168,,,,,,,2.09226,2.09226,2022-08-27,51,Virginia
2023-10-06,VT,202339,202234,57,27,5146,11,,,,,,,0.524679,0.524679,2022-08-27,50,Vermont
2023-10-06,WA,202339,202234,57,300,35178,66,,,,,,,0.852806,0.852806,2022-08-27,53,Washington
2023-10-06,WI,202339,202234,57,136,21260,34,,,,,,,0.639699,0.639699,2022-08-27,55,Wisconsin
2023-10-06,WV,202339,202234,57,95,9554,28,,,,,,,0.994348,0.994348,2022-08-27,54,West Virginia
2023-10-06,WY,202339,202234,57,14,2176,10,,,,,,,0.643382,0.643382,2022-08-27,56,Wyoming
2023-10-06,AK,202339,202235,56,1,341,1,,,,,,,0.293255,0.293255,2022-09-03,02,Alaska
2023-10-06,AL,202339,202235,56,1207,58664,105,,,,,,,2.05748,2.05748,2022-09-03,01,Alabama
2023-10-06,AR,202339,202235,56,214,13646,43,,,,,,,1.56823,1.56823,2022-09-03,05,Arkansas
2023-10-06,AZ,202339,202235,56,95,10887,27,,,,,,,0.8726,0.8726,2022-09-03,04,Arizona
2023-10-06,CA,202339,202235,56,2218,122049,142,,,,,,,1.8173,1.8173,2022-09-03,06,California
2023-10-06,CO,202339,202235,56,990,47376,82,,,,,,,2.08967,2.08967,2022-09-03,08,Colorado
2023-10-06,CT,202339,202235,56,465,43324,70,,,,,,,1.07331,1.07331,2022-09-03,09,Connecticut
2023-10-06,DC,202339,202235,56,201,6229,4,,,,,,,3.22684,3.22684,2022-09-03,11,District of Columbia
2023-10-06,DE,202339,202235,56,240,8019,11,,,,,,,2.99289,2.99289,2022-09-03,10,Delaware
2023-10-06,FL,202339,202235,56,8019,248516,354,,,,,,,3.22675,3.22675,2022-09-03,12,Florida
2023-10-06,GA,202339,202235,56,3077,85748,104,,,,,,,3.58842,3.58842,2022-09-03,13,Georgia
2023-10-06,HI,202339,202235,56,72,3146,21,,,,,,,2.28862,2.28862,2022-09-03,15,Hawaii
2023-10-06,IA,202339,202235,56,45,5598,15,,,,,,,0.803859,0.803859,2022-09-03,19,Iowa
2023-10-06,ID,202339,202235,56,77,9681,31,,,,,,,0.795372,0.795372,2022-09-03,16,Idaho
2023-10-06,IL,202339,202235,56,1502,74441,173,,,,,,,2.01771,2.01771,2022-09-03,17,Illinois
2023-10-06,IN,202339,202235,56,792,54029,100,,,,,,,1.46588,1.46588,2022-09-03,18,Indiana
2023-10-06,KS,202339,202235,56,114,9898,13,,,,,,,1.15175,1.15175,2022-09-03,20,Kansas
2023-10-06,KY,202339,202235,56,691,37365,72,,,,,,,1.84932,1.84932,2022-09-03,21,Kentucky
2023-10-06,LA,202339,202235,56,843,46234,87,,,,,,,1.82333,1.82333,2022-09-03,22,Louisiana
2023-10-06,MA,202339,202235,56,521,67750,75,,,,,,,0.769004,0.769004,2022-09-03,25,Massachusetts
2023-10-06,MD,202339,202235,56,599,42471,57,,,,,,,1.41037,1.41037,2022-09-03,24,Maryland
2023-10-06,ME,202339,202235,56,108,15370,47,,,,,,,0.702668,0.702668,2022-09-03,23,Maine
2023-10-06,MI,202339,202235,56,628,88355,153,,,,,,,0.710769,0.710769,2022-09-03,26,Michigan
2023-10-06,MN,202339,202235,56,214,28966,69,,,,,,,0.738797,0.738797,2022-09-03,27,Minnesota
2023-10-06,MO,202339,202235,56,341,28426,41,,,,,,,1.19961,1.19961,2022-09-03,29,Missouri
2023-10-06,MS,202339,202235,56,485,13400,31,,,,,,,3.6194,3.6194,2022-09-03,28,Mississippi
2023-10-06,MT,202339,202235,56,48,7408,28,,,,,,,0.647948,0.647948,2022-09-03,30,Montana
2023-10-06,US,202339,202235,56,37529,1980457,3299,11526.0,13893.0,,6987.0,2671.0,2452.0,1.96433,1.89497,2022-09-03,US,US
2023-10-06,NC,202339,202235,56,1043,87312,126,,,,,,,1.19457,1.19457,2022-09-03,37,North Carolina
2023-10-06,ND,202339,202235,56,40,3582,9,,,,,,,1.11669,1.11669,2022-09-03,38,North Dakota
2023-10-06,NE,202339,202235,56,340,15254,69,,,,,,,2.22892,2.22892,2022-09-03,31,Nebraska
2023-10-06,NH,202339,202235,56,0,991,9,,,,,,,0.0,0.0,2022-09-03,33,New Hampshire
2023-10-06,NJ,202339,202235,56,606,26422,32,,,,,,,2.29354,2.29354,2022-09-03,34,New Jersey
2023-10-06,NM,202339,202235,56,870,23791,37,,,,,,,3.65685,3.65685,2022-09-03,35,New Mexico
2023-10-06,NV,202339,202235,56,138,10692,23,,,,,,,1.29068,1.29068,2022-09-03,32,Nevada
2023-10-06,OH,202339,202235,56,792,39712,76,,,,,,,1.99436,1.99436,2022-09-03,39,Ohio
2023-10-06,OK,202339,202235,56,131,17301,30,,,,,,,0.757182,0.757182,2022-09-03,40,Oklahoma
2023-10-06,OR,202339,202235,56,209,37751,77,,,,,,,0.553628,0.553628,2022-09-03,41,Oregon
2023-10-06,PA,202339,202235,56,703,66500,95,,,,,,,1.05714,1.05714,2022-09-03,42,Pennsylvania
2023-10-06,RI,202339,202235,56,72,12457,23,,,,,,,0.577988,0.577988,2022-09-03,44,Rhode Island
2023-10-06,SC,202339,202235,56,532,29809,38,,,,,,,1.7847,1.7847,2022-09-03,45,South Carolina
2023-10-06,SD,202339,202235,56,45,9070,31,,,,,,,0.496141,0.496141,2022-09-03,46,South Dakota
2023-10-06,TN,202339,202235,56,802,37448,102,,,,,,,2.14164,2.14164,2022-09-03,47,Tennessee
2023-10-06,TX,202339,202235,56,2122,52459,48,,,,,,,4.04506,4.04506,2022-09-03,48,Texas
2023-10-06,UT,202339,202235,56,375,19223,47,,,,,,,1.95079,1.95079,2022-09-03,49,Utah
2023-10-06,VA,202339,202235,56,2319,109566,168,,,,,,,2.11653,2.11653,2022-09-03,51,Virginia
2023-10-06,VT,202339,202235,56,24,5065,11,,,,,,,0.47384,0.47384,2022-09-03,50,Vermont
2023-10-06,WA,202339,202235,56,279,34877,67,,,,,,,0.799954,0.799954,2022-09-03,53,Washington
2023-10-06,WI,202339,202235,56,143,21163,34,,,,,,,0.675708,0.675708,2022-09-03,55,Wisconsin
2023-10-06,WV,202339,202235,56,65,9198,26,,,,,,,0.706675,0.706675,2022-09-03,54,West Virginia
2023-10-06,WY,202339,202235,56,24,2127,8,,,,,,,1.12835,1.12835,2022-09-03,56,Wyoming
2023-10-06,AK,202339,202236,55,64,4242,12,,,,,,,1.50872,1.50872,2022-09-10,02,Alaska
2023-10-06,AL,202339,202236,55,1139,55905,105,,,,,,,2.03738,2.03738,2022-09-10,01,Alabama
2023-10-06,AR,202339,202236,55,230,14780,44,,,,,,,1.55616,1.55616,2022-09-10,05,Arkansas
2023-10-06,AZ,202339,202236,55,81,9690,27,,,,,,,0.835913,0.835913,2022-09-10,04,Arizona
2023-10-06,CA,202339,202236,55,2152,120829,139,,,,,,,1.78103,1.78103,2022-09-10,06,California
2023-10-06,CO,202339,202236,55,737,42345,82,,,,,,,1.74047,1.74047,2022-09-10,08,Colorado
2023-10-06,CT,202339,202236,55,601,44619,70,,,,,,,1.34696,1.34696,2022-09-10,09,Connecticut
2023-10-06,DC,202339,202236,55,255,5712,4,,,,,,,4.46429,4.46429,2022-09-10,11,District of Columbia
2023-10-06,DE,202339,202236,55,82,7727,10,,,,,,,1.06121,1.06121,2022-09-10,10,Delaware
2023-10-06,FL,202339,202236,55,7841,243267,354,,,,,,,3.22321,3.22321,2022-09-10,12,Florida
2023-10-06,GA,202339,202236,55,2970,82905,102,,,,,,,3.58241,3.58241,2022-09-10,13,Georgia
2023-10-06,HI,202339,202236,55,77,2735,19,,,,,,,2.81536,2.81536,2022-09-10,15,Hawaii
2023-10-06,IA,202339,202236,55,31,4603,15,,,,,,,0.673474,0.673474,2022-09-10,19,Iowa
2023-10-06,ID,202339,202236,55,71,8873,31,,,,,,,0.80018,0.80018,2022-09-10,16,Idaho
